,,,,,,,,,,
Djibouti,9.26467037200928,8.36588954925537,8.27877998352051,8.40625,8.5646647,8.45565466,4.49022006988525,4.6545325,4.2435566,5.4344456
Egypt,4.67072010040283,4.79442977905273,4.00178003311157,3.68460988998413,3.76082992553711,3.786579649,3.695956965,3.755454334,3.6545667,3.7563232541
El Salvador,2.6576568,2.73246002197266,3.01268005371094,3.05447006225586,3.74166011810303,3.96954011917114,3.48668003082275,3.41749000549316,3.54344252,3.54321542
Estonia,4.91244983673096,4.84576988220215,4.7579859546,4.66549015045166,5.51958990097046,5.95738983154297,5.5303897857666,5.09809017181396,5.09857357,5.284050405042
Ethiopia,5.43535236,5.45536654,5.49096012115479,5.45112991333008,5.40819978713989,4.53253984451294,4.65115022659302,4.65467467,4.765454643,4.6465426
Finland,6.16849994659424,6.03605985641479,5.93809986114502,5.68608999252319,5.8467698097229,6.48517990112305,6.54070997238159,6.48200988769531,7.21869993209839,7.2342523654
France,5.63702011108398,5.49981021881104,5.44211006164551,5.44518995285034,5.44402980804443,5.73849010467529,5.68342018127441,5.51584005355835,5.52251005172729,5.54564635454
Gambia,1.03450000286102,1.13917994499207,1.20948994159698,1.30850994586945,3.52742004394531,3.072350025177,4.15601015090942,3.89921998977661,4.09038019180298,4.00985340580
Georgia,2.91420006752014,2.48430991172791,3.00363993644714,2.69687008857727,2.91955995559692,3.22237992286682,3.0358089430,2.69621992111206,1.98330998420715,1.989439543295
Germany,4.1324425,4.213242525,4.28475999832153,4.34842014312744,4.41595983505249,4.88767004013062,4.9210000038147,4.81496000289917,4.84589579357,4.95934759275
Ghana,7.53558015823364,7.42208003997803,5.2599401473999,5.51986980438232,5.75795984268188,5.31729984283447,5.54049015045166,8.14101982116699,8.5463575,7.9539827934897352
Guatemala,2.7439857956,2.865967549634,2.9840099811554,3.03873991966248,3.18454003334045,3.10403480,2.80307006835938,2.92014002799988,2.95785999298096,2.84512996673584
Guinea,2.21000003814697,1.84906005859375,2.1928930843,2.2435442665,2.43836998939514,3.21607995033264,3.69185996055603,3.06282997131348,2.47139000892639,3.54087996482849
Guyana,5.52622985839844,8.13973045349121,5.08927011489868,3.75227999687195,3.5456546,3.36104011535645,3.66098999977112,3.5912299156189,3.19404006004334,3.19394898454
Hong Kong,4.55901002883911,4.1346001625061,3.8428099155426,3.45456004142761,3.26060009002686,4.39212989807129,3.51005005836487,3.4182300567627,3.5095899105072,3.76032996177673
Hungary,5.37739992141724,5.38289022445679,5.35813999176025,5.19447994232178,5.0230598449707,5.01172018051147,4.81825017929077,4.64508008956909,4.54666647,4.6453254352
Iceland,7.20723009109497,7.36223983764648,7.3484902381897,7.0109601020813,7.22606992721558,7.37517976760864,7.2008900642395,7.0473198890686,7.1324354,7.432213324534
India,3.29475998878479,3.13380002975464,3.09072995185852,3.190348054,3.2384890324,3.21076011657715,3.31959009170532,3.8530900478363,3.86824989318848,3.98494379475
Indonesia,2.74847006797791,2.8728199005127,2.9043580358,3.04425001144409,2.90190005302429,3.52513003349304,2.99429988861084,3.36679005622864,3.56740999221802,3.556547676
Iran,4.87206983566284,4.72295999526978,5.05938005447388,5.49230003356934,4.78698015213013,4.45065021514893,4.25876998901367,4.05014991760254,3.61276006698608,3.6799099445343
Ireland,4.50573015213013,4.54980993270874,4.5760498046875,4.72310018539429,5.47033977508545,6.20758008956909,6.14067983627319,5.85089015960693,5.89845983579345,5.95439573298459
Israel,6.00899982452393,5.81306982040405,5.82873010635376,5.57332992553711,5.59196996688843,5.52088022232056,5.56116008758545,5.63281011581421,5.590834050432,5.894897392
Italy,4.39518976211548,4.24746990203857,4.53566980361938,4.11659002304077,4.40076017379761,4.53407001495361,4.34919023513794,4.14054012298584,4.2343904,4.3242351556
Jamaica,3.91254997253418,4.61707019805908,4.98934578937956,5.49138021469116,6.19327020645142,6.19927978515625,6.36820983886719,6.26176977157593,6.11707019805908,6.25619983673096
Japan,3.59858989715576,3.48391008377075,3.46273994445801,3.46368002891541,3.44023990631104,3.843759249594,3.78134989738464,3.77827000617981,3.84969997406006,3.81849002838135
Kazakhstan,2.25590991973877,2.26353001594543,2.62678003311157,2.83138990402222,2.58945989608765,3.06071996688843,3.18230847043,2.949458979,3.039040957,3.10380328003
Kenya,6.79692983627319,7.3356499671936,7.04983997344971,6.86779,6.43534656,6.295054039,5.50822019577026,5.4345654,5.5345363,5.564673765867
Republic of Korea, 4.11529016494751,3.90137004852295,3.96743011474609,3.95229005813599,4.46395015716553,4.66982984542847,4.63455643,4.345234656,4.61822986602783,4.6456532656
Kyrgyzstan,4.62242984771729,4.87383985519409,5.54986000061035,6.46700000762939,5.91318988800049,6.23267984390259,5.81883001327515,6.79061985015869,7.38423013687134,7.43436536546
Latvia,5.07098007202148,5.049050237,5.06903982162476,5.00212001800537,5.71456003189087,5.63683986663818,5.02947998046875,4.9348201751709,4.58653020858765,4.53894798555
Lebanon,2.66673994064331,2.67227005958557,2.80862998962402,2.60986995697021,2.03500008583069,1.77876996994019,1.63172996044159,1.64626002311707,2.18939995765686,2.57267999649048
Lithuania,5.16700983047485,4.88092994689941,4.81552982330322,4.63877010345459,4.87658977508545,5.63607978820801,5.35983991622925,5.17267990112305,5.2235436,5.2433656475
Madagascar,3.26430010795593,3.84817004203796,3.2825300693512,3.36987996101379,2.91040992736816,3.17751002311707,2.905805065506,2.78112006187439,2.73217010498047,2.07998991012573
Malaysia,5.92388010025024,4.9650468054,4.48577976226807,4.37255001068115,3.95850992202759,5.97418022155762,5.11661005020142,5.93474006652832,5.945095304760,6.489389753497698
Maldives,5.31698989868164,5.88066005706787,5.61402988433838,5.35305976867676,5.36833000183105,7.64531993865967,7.3432524,6.7891001701355,6.19429016113281,6.218943720843250
Mali,4.31077003479004,4.14604997634888,4.048405054,3.9402048389,3.81686997413635,4.39836978912354,3.78979992866516,4.57597017288208,4.18675994873047,4.19042385880955
Malta,4.79185009002686,4.9478570570,5.8437985598698,6.3129301071167,5.84619998931885,5.44376993179321,6.91128015518188,7.96374988555908,6.75965976715088,6.895348050846
Mauritania,3.08364009857178,2.9394398457956,2.84401988983154,3.85789743,3.99390006065369,4.345456356,4.43289995193481,3.81241011619568,3.66810011863709,3.98565006256104
Mauritius,4.47200012207031,4.20155000686646,3.81810998916626,3.32607007026672,3.20384001731873,3.15771007537842,3.65578007698059,3.41084003448486,3.48588991165161,3.67670011520386
Mexico,4.80017995834351,4.90794992446899,4.74132013320923,4.73197984695435,4.85821008682251,5.21749019622803,5.191969871521,5.14620018005371,5.12423425,5.233254364356
Moldova,6.77109003067017,7.16273021697998,7.49892997741699,8.29343032836914,8.23733043670654,9.5097599029541,9.11211013793945,8.55970001220703,8.34895992279053,8.324355466547
Mongolia,4.32572984695435,4.4354356,4.54565667,4.69013023376465,4.9058935065,5.14484977722168,5.38598012924194,5.4761700630188,5.55465376,5.356346767
Morocco,5.55044984817505,7.28582000732422,5.49098014831543,6.01959991455078,5.56020021438599,5.37580013275146,5.536437567,5.85896793796,6.19180011749268,6.25353002548218
Mozambique,4.45531988143921,5.20142984390259,5.00684022903442,5.24097043,5.3923094350,5.4356544576,5.6776653454,5.99594675474,6.20241022109985,6.64207983016968
Nepal,3.17194008827209,3.3646399974823,3.60536003112793,3.51721000671387,3.8051700592041,4.6637601852417,4.71698999404907,4.5897439743,4.329823894,4.08747005462646
Netherlands,5.1501898765564,5.20604991912842,5.14167976379395,4.97065019607544,5.11924982070923,5.49481010437012,5.55579996109009,5.5261697769165,5.51427984237671,5.547206050
New Zealand,6.57238006591797,6.33499002456665,6.0014500617981,5.99143981933594,5.58871984481812,6.41684007644653,7.1429500579834,7.0872597694397,7.35440015792847,7.494398589
Niger,3.08342095407,3.284093094405,3.33405995368958,4.0209698677063,3.66293001174927,4.52603006362915,3.73339009284973,4.20718002319336,4.54425001144409,4.789459486915
Norway,7.42404985427856,6.97398996353149,6.48671007156372,6.65828990936279,6.40105009078979,7.24098014831543,6.87153005599976,6.55284023284912,6.545853076,6.8597430970965
Pakistan,1.94841003417969,2.25435996055603,2.62637996673584,2.63527011871338,2.74622988700867,2.59078001976013,2.28687000274658,2.22175002098084,2.13628005981445,2.49343991279602
Paraguay,3.43809008598328,3.4546676,3.5465754665,3.54604005813599,3.689547965,3.65697946359669,3.76765990257263,4.96643018722534,4.96303987503052,4.99489750720
Peru,2.96113991737366,2.88118004798889,2.67638993263245,2.62940001487732,2.84364008903503,3.1303699016571,2.84741997718811,2.68161010742188,2.9224100112915,3.27708005905151
Philippines,2.56797003746033,2.4262900352478,2.53380990028381,2.59534001350403,2.69298005104065,2.65295004844666,2.58957934956,2.435465465,2.57569654,2.62985704350
Poland,5.38898992538452,5.45665979385376,5.22829008102417,4.87175989151001,5.07496023178101,5.02705001831055,5.09643983840942,4.86120986938477,4.89598083489,5.0484307504043
Portugal,5.0423002243042,5.07075977325439,4.90802001953125,4.92190980911255,4.70212984085083,5.56213998794556,5.4028902053833,5.12129020690918,5.13243423,5.1398548
Romania,3.27683997154236,3.47502994537354,3.858570655,4.24614000320435,4.2847500348508,4.23974990844727,3.52576994895935,3.0733699798584,2.98550009727478,2.98485793759
Russian Federation,3.54786992073059,3.77192997932434,3.86626005172729,3.94589573050,4.10174989700317,4.2402302505,4.487327430754,4.2049324,4.1098328020850,4.089743702570450
Saudi Arabia,6.27747011184692,5.43092012405396,5.89117002487183,5.39440389508954,5.13781023025513,5.1291302089430892,5.0248098903240895,4.9909403805489,5.00912903289043234,4.984892347508734
Senegal,3.85472989082336,5.13696002960205,4.77229976654053,4.859690053,5.04806995391846,5.53451013565063,5.59997987747192,5.549889053,5.65847432085403,5.6746939643296
Serbia,4.343980450843,4.439403504,4.550893450840,4.51091003417969,4.70663022994995,4.75188016891479,4.58655023574829,4.49298000335693,4.42657995223999,4.438949787938
Sierra Leone,3.14475011825562,2.83588004112244,2.648734656,2.55832004547119,2.41301989555359,2.77805995941162,2.58851003646851,2.6845600605011,3.09380006790161,2.83091998100281
Slovakia,4.1017599105835,3.76647996902466,3.7212700843811,3.54052996635437,3.54412007331848,4.0250301361084,4.13874006271362,3.98870992660522,3.93730998039246,3.99900940953475
Slovenia,5.63517999649048,5.58240985870361,5.57559013366699,5.10509014129639,5.10609006881714,5.56859016418457,5.56756019592285,5.56983995437622,5.5853853,5.632796973469
South Africa,5.06891012191772,5.06318998336792,5.07256984710693,4.97414016723633,4.8660101890564,5.24869012832642,5.72173976898193,5.96274995803833,6.36891984939575,5.99751996994019
Spain,4.14829015731812,4.13003015518188,4.16759014129639,4.23332023620605,4.50100994110107,4.86779022216797,4.81922006607056,4.84506988525391,4.36743021011353,4.333908403894509856
Sudan,1.6298999786377,1.56307005882263,1.96301996707916,2.190312809423094,2.20143008232117,2.21867990493774,2.28932497397,2.33254532656,2.2334299055,2.48537857043
Swaziland,6.40260982513428,7.42072010040283,8.06157970428467,7.846736754,7.51870012283325,7.05919981002808,6.96616983413696,7.82953977584839,7.9583720740846,7.46584385286435876
Sweden,6.72268009185791,6.55951023101807,6.41066980361938,6.21506977081299,6.3907299041748,6.85778999328613,6.62199020385742,6.49111986160278,6.340382018469035,6.748365625976597
Tajikistan,2.7720799446106,3.51215004920959,3.403480052948,3.41328001022339,3.45983004570007,4.0983099937439,4.00675010681152,3.93511009216309,4.01803016662598,4.19042308519408956
Tanzania,4.65017986297607,4.61077976226807,3.91599011421204,5.24878978729248,4.2525200843811,4.05938005447388,4.61882019042969,4.544386809506,4.897598749731,4.7248959943695
Thailand,4.31960010528564,4.22817993164063,4.33729982376099,3.83607006072998,3.75055003166199,4.12552976608276,3.75264000892639,5.15514993667603,4.92834997177124,4.8409705871400
Togo,3.62152004241943,3.40689992904663,3.66373991966248,3.69932007789612,3.43781995773315,4.11575984954834,4.42320013046265,4.4370698928833,4.66829013824463,4.4051399230957
Tunisia,6.72077989578247,6.4515700340271,6.43859004974365,6.46551990509033,6.27219009399414,6.528480052948,6.2020001411438,6.2948390408456,6.2234902381897,6.2980438052086
Ukraine,5.30832004547119,6.05847978591919,6.20873022079468,6.15119981765747,6.42993021011353,7.31088018417358,6.549596056,6.15249013900757,6.66118001937866,6.743972948594
United Kingdom,5.00527000427246,5.19466018676758,5.24690008163452,5.1641001701355,5.12086009979248,5.31239986419678,5.95496988296509,5.75163984298706,5.738947035076,5.6989757984397865
United States,5.30921983718872,5.07365989685059,5.3888201713562,5.24649000167847,5.30354976654053,5.24957990646362,5.42003011703491,5.22388982772827,5.30923409085943,5.29054098508
